Transaction_ID,Product_ID,Product _Name,Category,Price,Quantity_Sold,Customer_Age,Customer_Gender,Transaction_Date,Payment_Method,Discount,Region,Membership Status,Order_month,Order_duration,Profit_Margin
4155,4,Smartwatch,Electronics,1096.65,4,64,Male,02 June 2023,Bank Transfer,0.01,South America,Regular,,,
4156,5,Tablet,Electronics,949.96,4,38,Male,11 February 2023,Credit Card,0.11,North America,Premium,,,
4157,5,Tablet,Electronics,1304.4,5,35,Male,27 July 2023,PayPal,0.1,Africa,Premium,,,
4158,5,Tablet,Electronics,1163.17,5,61,Female,17 May 2023,Credit Card,0.14,South America,Regular,,,
4159,2,Smartphone,Electronics,779.02,5,27,Male,14 March 2023,Bank Transfer,0.07,South America,Premium,,,
4160,2,Smartphone,Electronics,837.51,2,18,Female,28 March 2023,PayPal,0.21,Africa,Premium,,,
4161,5,Tablet,Electronics,565.91,4,54,Female,20 May 2023,Bank Transfer,0.04,Europe,Premium,,,
4162,3,Headphones,Accessories,733.02,2,42,Male,02 October 2023,Debit Card,0.14,Asia,Premium,,,
4163,2,Smartphone,Electronics,719.35,4,63,Male,09 November 2023,Bank Transfer,0.01,Africa,Regular,,,
4164,5,Tablet,Electronics,762.99,3,18,Male,21 January 2023,Bank Transfer,0.11,South America,Premium,,,
4165,3,Headphones,Accessories,737.23,4,65,Female,28 May 2023,Bank Transfer,0.04,Africa,Premium,,,
4166,3,Headphones,Accessories,1061.88,4,22,Female,22 June 2023,Bank Transfer,0.14,Asia,Regular,,,
4167,4,Smartwatch,Electronics,734.12,4,25,Female,10 July 2023,Debit Card,0.02,Asia,Premium,,,
4168,3,Headphones,Accessories,703.01,5,21,Male,23 January 2023,Debit Card,0.13,Asia,Premium,,,
4169,5,Tablet,Electronics,1494.03,2,19,Male,25 March 2023,Debit Card,0.24,Africa,Premium,,,
4170,2,Smartphone,Electronics,349.74,2,57,Female,19 January 2023,Debit Card,0.27,Europe,Premium,,,
4171,3,Headphones,Accessories,162.85,3,63,Female,04 February 2023,Bank Transfer,0.2,North America,Premium,,,
4172,5,Tablet,Electronics,1335,1,35,Male,16 September 2023,Debit Card,0.2,Europe,Regular,,,
4173,4,Smartwatch,Electronics,1499.94,1,49,Female,16 December 2023,PayPal,0.21,Europe,Regular,,,
4174,2,Smartphone,Electronics,1383.47,5,41,Male,03 April 2023,Bank Transfer,0.11,Asia,Premium,,,
4175,1,Laptop,Electronics,290.4,1,41,Female,15 May 2023,Credit Card,0.26,Asia,Regular,,,
4176,3,Headphones,Accessories,1034.21,4,29,Female,27 May 2023,PayPal,0.28,Asia,Premium,,,
4177,1,Laptop,Electronics,465.75,3,59,Female,07 January 2023,Bank Transfer,0.21,Europe,Premium,,,
4178,4,Smartwatch,Electronics,870.37,5,33,Female,25 March 2023,Credit Card,0.2,Asia,Premium,,,
4179,4,Smartwatch,Electronics,309.15,4,52,Male,10 April 2023,PayPal,0.01,Africa,Premium,,,
4180,4,Smartwatch,Electronics,67.29,4,25,Male,07 March 2023,Credit Card,0.06,South America,Regular,,,
4181,3,Headphones,Accessories,66.59,5,20,Female,25 February 2023,Bank Transfer,0.06,Asia,Regular,,,
4182,5,Tablet,Electronics,742.84,2,48,Male,04 December 2023,PayPal,0.14,North America,Regular,,,
4183,4,Smartwatch,Electronics,1301.38,3,25,Male,22 August 2023,Credit Card,0.06,South America,Premium,,,
4184,5,Tablet,Electronics,842.43,4,20,Male,07 April 2023,Debit Card,0.08,Asia,Premium,,,
4185,4,Smartwatch,Electronics,926.83,3,41,Female,02 March 2023,PayPal,0.16,Europe,Premium,,,
4186,4,Smartwatch,Electronics,312.44,3,22,Female,30 December 2023,Credit Card,0.08,Asia,Regular,,,
4187,5,Tablet,Electronics,1053,4,57,Female,06 May 2023,Debit Card,0.21,Europe,Regular,,,
4188,4,Smartwatch,Electronics,933.54,5,20,Male,08 November 2023,Debit Card,0.29,Europe,Regular,,,
4189,5,Tablet,Electronics,401.1,3,53,Female,07 February 2023,Credit Card,0.13,Europe,Regular,,,
4190,5,Tablet,Electronics,289.73,1,42,Male,18 March 2023,PayPal,0.23,Asia,Regular,,,
4191,4,Smartwatch,Electronics,1163.32,2,28,Male,09 September 2023,Credit Card,0.04,Asia,Premium,,,
4192,1,Laptop,Electronics,427.69,2,34,Female,17 March 2023,Debit Card,0.06,Africa,Premium,,,
4193,1,Laptop,Electronics,1126.93,2,41,Female,06 October 2023,Debit Card,0.26,North America,Premium,,,
4194,2,Smartphone,Electronics,1378.41,5,59,Female,04 June 2023,PayPal,0.07,North America,Regular,,,
4195,1,Laptop,Electronics,754.55,3,25,Female,24 March 2023,Bank Transfer,0.18,Europe,Premium,,,
4196,5,Tablet,Electronics,741.99,4,25,Female,26 May 2023,PayPal,0.07,Africa,Premium,,,
4197,3,Headphones,Accessories,1111.24,3,45,Female,07 October 2023,Credit Card,0.23,Asia,Regular,,,
4198,3,Headphones,Accessories,583.05,1,18,Male,01 May 2023,Debit Card,0.3,North America,Premium,,,
4199,2,Smartphone,Electronics,248.86,4,36,Female,08 November 2023,Bank Transfer,0.05,South America,Regular,,,
4200,1,Laptop,Electronics,1320.2,1,56,Female,11 April 2023,Debit Card,0.14,South America,Regular,,,
4201,2,Smartphone,Electronics,381.3,2,58,Female,07 December 2023,Credit Card,0.16,South America,Regular,,,
4202,3,Headphones,Accessories,285.44,5,35,Female,08 June 2023,Bank Transfer,0.17,Africa,Regular,,,
4203,1,Laptop,Electronics,692.36,5,54,Female,05 April 2023,PayPal,0.24,Asia,Regular,,,
4204,4,Smartwatch,Electronics,1227.09,1,53,Male,25 January 2023,Credit Card,0.22,Asia,Regular,,,
4205,3,Headphones,Accessories,1171.7,2,59,Male,03 June 2023,Debit Card,0.3,South America,Regular,,,
4206,3,Headphones,Accessories,519,4,33,Female,17 December 2023,Bank Transfer,0.16,Europe,Premium,,,
4207,1,Laptop,Electronics,665.39,4,29,Female,01 April 2023,Credit Card,0.28,Asia,Regular,,,
4208,4,Smartwatch,Electronics,467.04,3,20,Female,21 October 2023,Bank Transfer,0.09,Africa,Premium,,,
4209,5,Tablet,Electronics,1390.14,3,45,Female,12 November 2023,Bank Transfer,0.25,Africa,Premium,,,
4210,5,Tablet,Electronics,906.93,4,23,Female,20 April 2023,PayPal,0.12,Asia,Regular,,,
4211,5,Tablet,Electronics,522.24,5,33,Male,08 January 2023,Credit Card,0.1,South America,Premium,,,
4212,5,Tablet,Electronics,202.3,3,59,Female,31 March 2023,Debit Card,0.26,Africa,Regular,,,
4213,1,Laptop,Electronics,1001.86,5,64,Female,16 April 2023,PayPal,0.3,Africa,Premium,,,
4214,1,Laptop,Electronics,496.12,2,50,Female,23 April 2023,PayPal,0.04,North America,Regular,,,
4215,1,Laptop,Electronics,798.99,2,49,Male,09 August 2023,PayPal,0.02,North America,Regular,,,
4216,4,Smartwatch,Electronics,191.09,2,50,Female,23 March 2023,Bank Transfer,0.12,North America,Regular,,,
4217,1,Laptop,Electronics,851.33,3,35,Male,09 November 2023,Bank Transfer,0.16,South America,Regular,,,
4218,5,Tablet,Electronics,372.7,1,53,Female,24 February 2023,Bank Transfer,0.21,Africa,Premium,,,
4219,4,Smartwatch,Electronics,1479.56,2,29,Male,23 April 2023,PayPal,0.12,Africa,Premium,,,
4220,2,Smartphone,Electronics,110.96,2,20,Female,28 July 2023,PayPal,0.28,North America,Premium,,,
4221,1,Laptop,Electronics,389.71,2,35,Female,02 June 2023,Bank Transfer,0.16,Asia,Regular,,,
4222,2,Smartphone,Electronics,85.55,4,60,Male,16 November 2023,Debit Card,0.14,Asia,Regular,,,
4223,3,Headphones,Accessories,1451.11,2,58,Male,07 January 2023,Bank Transfer,0.17,Africa,Premium,,,
4224,3,Headphones,Accessories,412.64,3,55,Male,21 January 2023,Bank Transfer,0.27,Asia,Premium,,,
4225,4,Smartwatch,Electronics,630.69,4,33,Male,24 December 2023,Credit Card,0.01,Asia,Regular,,,
4226,3,Headphones,Accessories,1289.81,1,42,Male,04 June 2023,PayPal,0.19,South America,Premium,,,
4227,5,Tablet,Electronics,561.44,3,36,Female,06 April 2023,Debit Card,0.26,Asia,Regular,,,
4228,5,Tablet,Electronics,1416.3,2,48,Male,09 May 2023,PayPal,0.26,North America,Regular,,,
4229,3,Headphones,Accessories,1039.94,1,47,Female,19 July 2023,PayPal,0.13,North America,Regular,,,
4230,5,Tablet,Electronics,154.26,4,54,Female,03 July 2023,Debit Card,0.07,Africa,Premium,,,
4231,5,Tablet,Electronics,908.93,2,35,Female,20 June 2023,Debit Card,0.26,Asia,Premium,,,
4232,5,Tablet,Electronics,712.39,3,25,Male,21 September 2023,Bank Transfer,0.08,Europe,Regular,,,
4233,3,Headphones,Accessories,1118.28,3,43,Female,31 October 2023,Bank Transfer,0.14,Europe,Regular,,,
4234,4,Smartwatch,Electronics,1210.65,2,21,Female,13 September 2023,PayPal,0.07,Asia,Premium,,,
4235,2,Smartphone,Electronics,854.51,5,24,Female,24 March 2023,PayPal,0.17,Africa,Premium,,,
4236,4,Smartwatch,Electronics,1097.28,1,33,Male,07 January 2023,Debit Card,0.14,South America,Regular,,,
4237,3,Headphones,Accessories,916.99,1,33,Male,06 July 2023,Credit Card,0.13,Asia,Premium,,,
4238,2,Smartphone,Electronics,1272.42,2,23,Male,26 June 2023,Credit Card,0.02,North America,Premium,,,
4239,5,Tablet,Electronics,99.12,1,43,Female,22 December 2023,Credit Card,0.29,North America,Premium,,,
4240,5,Tablet,Electronics,279.73,3,20,Female,25 December 2023,Credit Card,0.12,South America,Regular,,,
4241,1,Laptop,Electronics,508.58,1,59,Male,06 December 2023,PayPal,0.25,South America,Premium,,,
4242,1,Laptop,Electronics,338.5,4,23,Male,21 October 2023,Debit Card,0.27,Europe,Regular,,,
4243,5,Tablet,Electronics,993.46,5,49,Male,08 December 2023,Credit Card,0.24,Africa,Regular,,,
4244,2,Smartphone,Electronics,808.1,5,33,Female,09 November 2023,Credit Card,0.22,North America,Premium,,,
4245,4,Smartwatch,Electronics,1304.82,5,57,Male,09 October 2023,Debit Card,0.25,Africa,Regular,,,
4246,1,Laptop,Electronics,144.44,1,34,Male,09 July 2023,PayPal,0.18,Asia,Premium,,,
4247,2,Smartphone,Electronics,882.5,4,23,Female,10 January 2023,Bank Transfer,0,North America,Premium,,,
4248,1,Laptop,Electronics,696.46,5,23,Male,29 January 2023,PayPal,0.01,Africa,Regular,,,
4249,1,Laptop,Electronics,238.21,5,32,Female,10 January 2023,Debit Card,0.03,Africa,Regular,,,
4250,3,Headphones,Accessories,1233.36,3,46,Female,11 July 2023,Debit Card,0.19,North America,Premium,,,
4251,5,Tablet,Electronics,474.89,1,51,Female,15 August 2023,Credit Card,0.19,Africa,Premium,,,
4252,2,Smartphone,Electronics,584.48,4,65,Male,26 August 2023,PayPal,0.09,Asia,Regular,,,
4253,3,Headphones,Accessories,1314.3,5,59,Female,29 May 2023,Debit Card,0.13,Europe,Premium,,,
4254,3,Headphones,Accessories,1143.14,3,24,Female,16 April 2023,PayPal,0.17,North America,Premium,,,
4255,2,Smartphone,Electronics,273.74,2,49,Female,21 March 2023,Credit Card,0.29,Africa,Premium,,,
4256,4,Smartwatch,Electronics,291.41,3,34,Female,26 October 2023,PayPal,0.28,South America,Regular,,,
4257,3,Headphones,Accessories,272.38,2,27,Female,10 June 2023,Credit Card,0.18,Asia,Regular,,,
4258,4,Smartwatch,Electronics,1304.11,2,57,Female,16 December 2023,Bank Transfer,0.14,Europe,Premium,,,
4259,3,Headphones,Accessories,920.37,3,55,Male,01 September 2023,Bank Transfer,0.24,Africa,Regular,,,
4260,1,Laptop,Electronics,1457.33,5,51,Male,19 June 2023,Debit Card,0.07,Europe,Regular,,,
4261,3,Headphones,Accessories,181.83,2,29,Female,20 January 2023,Debit Card,0.07,South America,Regular,,,
4262,1,Laptop,Electronics,1248.73,2,48,Female,07 July 2023,Credit Card,0.15,North America,Regular,,,
4263,3,Headphones,Accessories,1095.56,5,49,Male,28 August 2023,Debit Card,0.12,Africa,Regular,,,
4264,5,Tablet,Electronics,988.64,2,54,Male,23 August 2023,Debit Card,0.09,Europe,Regular,,,
4265,5,Tablet,Electronics,224.45,1,44,Female,26 July 2023,Bank Transfer,0.02,Africa,Premium,,,
4266,1,Laptop,Electronics,198.53,4,40,Male,04 July 2023,Debit Card,0.18,North America,Premium,,,
4267,5,Tablet,Electronics,819.75,3,26,Male,23 December 2023,Bank Transfer,0.23,Africa,Regular,,,
4268,1,Laptop,Electronics,501.07,3,44,Female,29 May 2023,Bank Transfer,0.15,Asia,Premium,,,
4269,2,Smartphone,Electronics,348.46,2,59,Female,15 September 2023,Credit Card,0.28,Asia,Regular,,,
4270,5,Tablet,Electronics,1163.86,4,21,Male,18 December 2023,Debit Card,0.08,Africa,Premium,,,
4271,2,Smartphone,Electronics,640.76,4,53,Male,26 January 2023,PayPal,0.08,Africa,Regular,,,
4272,1,Laptop,Electronics,1339.05,4,28,Female,29 May 2023,Credit Card,0.1,Europe,Premium,,,
4273,3,Headphones,Accessories,1293.39,2,31,Female,11 March 2023,PayPal,0.29,South America,Premium,,,
4274,4,Smartwatch,Electronics,1009.97,5,63,Female,15 March 2023,PayPal,0.17,South America,Regular,,,
4275,5,Tablet,Electronics,497.39,2,23,Male,24 December 2023,Credit Card,0.15,Asia,Premium,,,
4276,3,Headphones,Accessories,875.21,1,62,Male,14 August 2023,PayPal,0.21,Africa,Premium,,,
4277,2,Smartphone,Electronics,540.08,2,40,Male,14 September 2023,Bank Transfer,0,Africa,Premium,,,
4278,2,Smartphone,Electronics,138,1,49,Female,24 April 2023,Bank Transfer,0.18,South America,Regular,,,
4279,2,Smartphone,Electronics,649.15,3,48,Male,25 January 2023,Credit Card,0.21,Europe,Premium,,,
4280,3,Headphones,Accessories,342.65,3,34,Male,26 February 2023,Bank Transfer,0,Asia,Regular,,,
4281,5,Tablet,Electronics,491.68,5,27,Male,25 October 2023,Debit Card,0.06,Africa,Regular,,,
4282,5,Tablet,Electronics,425.1,3,38,Male,28 June 2023,Debit Card,0.08,North America,Premium,,,
4283,2,Smartphone,Electronics,681.31,5,42,Female,18 April 2023,Bank Transfer,0.28,Africa,Regular,,,
4284,4,Smartwatch,Electronics,834.74,5,27,Male,06 October 2023,Bank Transfer,0.26,North America,Regular,,,
4285,3,Headphones,Accessories,1358.78,5,36,Male,12 January 2023,PayPal,0.21,South America,Regular,,,
4286,2,Smartphone,Electronics,165.52,3,59,Female,13 May 2023,PayPal,0.16,Africa,Premium,,,
4287,2,Smartphone,Electronics,779.49,5,59,Male,26 March 2023,PayPal,0.12,Europe,Regular,,,
4288,2,Smartphone,Electronics,53.02,3,38,Male,17 April 2023,Credit Card,0.22,Africa,Regular,,,
4289,5,Tablet,Electronics,1324.63,4,62,Female,22 April 2023,Debit Card,0.18,Europe,Regular,,,
4290,1,Laptop,Electronics,289.5,3,58,Female,20 June 2023,Debit Card,0.23,South America,Premium,,,
4291,3,Headphones,Accessories,1477.16,1,50,Male,19 October 2023,Bank Transfer,0.2,Europe,Premium,,,
4292,3,Headphones,Accessories,1409.75,2,39,Female,13 December 2023,Debit Card,0.26,Europe,Regular,,,
4293,4,Smartwatch,Electronics,248.35,2,21,Female,26 March 2023,PayPal,0.26,Asia,Premium,,,
4294,3,Headphones,Accessories,491.34,4,37,Male,27 October 2023,PayPal,0.21,Asia,Premium,,,
4295,4,Smartwatch,Electronics,749.17,5,46,Male,07 June 2023,PayPal,0.08,Africa,Premium,,,
4296,2,Smartphone,Electronics,142.13,1,27,Male,03 September 2023,PayPal,0.03,South America,Regular,,,
4297,4,Smartwatch,Electronics,362.63,1,59,Male,29 December 2023,Debit Card,0.23,Africa,Regular,,,
4298,5,Tablet,Electronics,229.4,3,45,Male,14 August 2023,PayPal,0.24,South America,Regular,,,
4299,5,Tablet,Electronics,1481.69,1,33,Female,27 December 2023,Bank Transfer,0.03,Africa,Premium,,,
4300,2,Smartphone,Electronics,867.56,2,44,Male,24 January 2023,Credit Card,0.06,Asia,Regular,,,
4301,5,Tablet,Electronics,553.84,2,61,Female,14 January 2023,Debit Card,0.07,Asia,Regular,,,
4302,4,Smartwatch,Electronics,1100.19,2,59,Female,28 March 2023,Bank Transfer,0.16,Africa,Premium,,,
4303,1,Laptop,Electronics,1433.24,2,62,Male,16 April 2023,PayPal,0.13,Europe,Regular,,,
4304,3,Headphones,Accessories,943.61,4,34,Male,04 May 2023,PayPal,0.29,Europe,Regular,,,
4305,3,Headphones,Accessories,141.5,3,36,Male,03 February 2023,Debit Card,0.26,Asia,Premium,,,
4306,4,Smartwatch,Electronics,628.89,4,39,Female,23 July 2023,PayPal,0.09,South America,Premium,,,
4307,5,Tablet,Electronics,223.09,2,46,Male,12 August 2023,Debit Card,0.03,Asia,Regular,,,
4308,4,Smartwatch,Electronics,989.4,1,57,Male,11 December 2023,Debit Card,0.02,North America,Premium,,,
4309,2,Smartphone,Electronics,1132.17,2,49,Male,25 February 2023,Bank Transfer,0.1,Asia,Premium,,,
4310,5,Tablet,Electronics,881.8,3,21,Male,22 March 2023,PayPal,0.26,Asia,Regular,,,
4311,5,Tablet,Electronics,89.96,5,62,Female,25 June 2023,Bank Transfer,0.14,Africa,Premium,,,
4312,3,Headphones,Accessories,138.96,2,41,Male,24 August 2023,PayPal,0.14,North America,Premium,,,
4313,5,Tablet,Electronics,92.69,2,64,Female,01 July 2023,Bank Transfer,0.29,Europe,Premium,,,
4314,1,Laptop,Electronics,1037.81,3,51,Male,19 January 2023,Debit Card,0.21,Europe,Regular,,,
4315,1,Laptop,Electronics,1235.42,3,57,Female,11 January 2023,Debit Card,0.13,South America,Premium,,,
4316,3,Headphones,Accessories,1206.02,5,36,Male,26 September 2023,Bank Transfer,0.09,North America,Regular,,,
4317,3,Headphones,Accessories,766.06,5,21,Male,28 July 2023,Debit Card,0.02,Europe,Regular,,,
4318,2,Smartphone,Electronics,74.76,4,31,Male,22 March 2023,Credit Card,0.12,Asia,Regular,,,
4319,1,Laptop,Electronics,990.58,2,32,Female,18 January 2023,Debit Card,0.26,North America,Regular,,,
4320,5,Tablet,Electronics,437.12,5,57,Male,13 October 2023,Debit Card,0.09,Asia,Premium,,,
4321,1,Laptop,Electronics,907.85,4,23,Male,12 October 2023,Credit Card,0.09,Europe,Regular,,,
4322,2,Smartphone,Electronics,214.83,4,33,Male,02 August 2023,Credit Card,0.1,North America,Premium,,,
4323,1,Laptop,Electronics,148.44,4,42,Male,13 September 2023,Credit Card,0.06,South America,Premium,,,
4324,2,Smartphone,Electronics,375.01,1,56,Male,01 July 2023,Debit Card,0.16,South America,Regular,,,
4325,2,Smartphone,Electronics,191.14,5,64,Female,02 November 2023,Credit Card,0.2,North America,Regular,,,
4326,3,Headphones,Accessories,1347.58,1,39,Female,04 April 2023,Credit Card,0.27,Africa,Regular,,,
4327,2,Smartphone,Electronics,397.93,2,21,Female,09 August 2023,Credit Card,0.05,Africa,Regular,,,
4328,3,Headphones,Accessories,1171.79,1,20,Female,25 September 2023,Debit Card,0.09,North America,Regular,,,
4329,4,Smartwatch,Electronics,1460.94,4,50,Female,04 October 2023,Credit Card,0.15,Europe,Premium,,,
4330,4,Smartwatch,Electronics,240.94,3,46,Male,30 July 2023,PayPal,0.22,Asia,Regular,,,
4331,5,Tablet,Electronics,1205.11,2,37,Male,04 September 2023,Debit Card,0.28,Africa,Regular,,,
4332,5,Tablet,Electronics,1073.46,5,27,Male,26 February 2023,Bank Transfer,0.08,North America,Premium,,,
4333,5,Tablet,Electronics,1303.82,2,29,Male,25 October 2023,Credit Card,0.02,Africa,Regular,,,
4334,3,Headphones,Accessories,1206.14,5,28,Female,21 December 2023,Debit Card,0.23,South America,Regular,,,
4335,2,Smartphone,Electronics,1176.97,1,31,Male,28 July 2023,Credit Card,0.01,Asia,Premium,,,
4336,4,Smartwatch,Electronics,228.72,2,37,Female,15 July 2023,Debit Card,0.26,Europe,Premium,,,
4337,3,Headphones,Accessories,527.78,2,41,Female,27 November 2023,Debit Card,0.19,South America,Premium,,,
4338,3,Headphones,Accessories,474.64,2,57,Female,03 December 2023,Bank Transfer,0.18,Asia,Regular,,,
4339,5,Tablet,Electronics,315.09,5,61,Male,03 January 2023,Bank Transfer,0.03,South America,Premium,,,
4340,1,Laptop,Electronics,1165.16,1,49,Male,24 September 2023,PayPal,0.1,Europe,Regular,,,
4341,5,Tablet,Electronics,94.93,4,46,Male,29 June 2023,PayPal,0.15,South America,Premium,,,
4342,1,Laptop,Electronics,1249.32,1,49,Female,27 June 2023,Credit Card,0.24,North America,Premium,,,
4343,1,Laptop,Electronics,718.34,3,58,Male,30 October 2023,Bank Transfer,0.06,North America,Regular,,,
4344,1,Laptop,Electronics,90.96,3,52,Female,20 July 2023,Credit Card,0.19,Europe,Premium,,,
4345,1,Laptop,Electronics,366.64,2,25,Female,21 May 2023,Credit Card,0.22,Asia,Premium,,,
4346,3,Headphones,Accessories,1153.66,3,64,Male,29 July 2023,Bank Transfer,0.06,Asia,Regular,,,
4347,4,Smartwatch,Electronics,346.16,1,62,Male,01 October 2023,Bank Transfer,0.14,North America,Regular,,,
4348,2,Smartphone,Electronics,1192.24,1,40,Female,23 December 2023,PayPal,0.03,Europe,Premium,,,
4349,1,Laptop,Electronics,499.9,3,35,Male,18 February 2023,Credit Card,0.07,Africa,Regular,,,
4350,4,Smartwatch,Electronics,888.32,4,53,Male,05 June 2023,PayPal,0.26,Europe,Regular,,,
4351,3,Headphones,Accessories,1370.6,4,65,Male,03 October 2023,Credit Card,0.11,Asia,Premium,,,
4352,4,Smartwatch,Electronics,1331.36,1,22,Female,06 January 2023,Debit Card,0.1,Africa,Premium,,,
4353,2,Smartphone,Electronics,64.98,2,59,Female,02 July 2023,Bank Transfer,0.27,South America,Regular,,,
4354,3,Headphones,Accessories,839.59,5,43,Female,09 November 2023,PayPal,0.06,South America,Premium,,,
4355,5,Tablet,Electronics,1490.06,2,60,Female,19 February 2023,Credit Card,0.06,South America,Premium,,,
4356,4,Smartwatch,Electronics,505.78,3,26,Female,30 March 2023,Debit Card,0.07,Africa,Premium,,,
4357,1,Laptop,Electronics,658.64,5,45,Male,25 June 2023,Debit Card,0.26,South America,Regular,,,
4358,5,Tablet,Electronics,583.41,5,56,Female,30 July 2023,PayPal,0.23,Europe,Premium,,,
4359,3,Headphones,Accessories,194.28,2,42,Male,25 January 2023,Debit Card,0.2,Asia,Regular,,,
4360,1,Laptop,Electronics,936.78,3,41,Male,06 September 2023,Bank Transfer,0.19,North America,Premium,,,
4361,2,Smartphone,Electronics,943.06,5,20,Male,19 April 2023,Credit Card,0.21,Asia,Premium,,,
4362,4,Smartwatch,Electronics,608.83,3,44,Female,20 February 2023,Bank Transfer,0.01,Asia,Premium,,,
4363,4,Smartwatch,Electronics,1092.58,1,51,Male,06 December 2023,Debit Card,0.02,South America,Regular,,,
4364,5,Tablet,Electronics,389.57,2,33,Male,23 December 2023,Credit Card,0.21,Africa,Regular,,,
4365,5,Tablet,Electronics,257.7,5,64,Female,12 June 2023,Credit Card,0.02,South America,Regular,,,
4366,1,Laptop,Electronics,166.12,5,21,Female,12 June 2023,Credit Card,0.09,Asia,Premium,,,
4367,2,Smartphone,Electronics,1016.95,3,49,Male,15 October 2023,Debit Card,0.17,Africa,Regular,,,
4368,2,Smartphone,Electronics,327.11,4,48,Male,01 January 2023,Bank Transfer,0.23,North America,Premium,,,
4369,2,Smartphone,Electronics,399.81,1,21,Female,30 August 2023,PayPal,0.3,South America,Regular,,,
4370,2,Smartphone,Electronics,938.76,2,30,Female,24 November 2023,Debit Card,0.03,Africa,Premium,,,
4371,3,Headphones,Accessories,1350.2,2,35,Female,05 February 2023,Bank Transfer,0.01,Europe,Premium,,,
4372,2,Smartphone,Electronics,322.73,4,57,Female,21 May 2023,PayPal,0.28,Europe,Premium,,,
4373,5,Tablet,Electronics,409.81,3,40,Female,27 August 2023,PayPal,0.03,Europe,Premium,,,
4374,1,Laptop,Electronics,999.04,5,43,Female,04 July 2023,Credit Card,0.22,North America,Regular,,,
4375,1,Laptop,Electronics,805.59,4,46,Male,14 September 2023,Bank Transfer,0.1,Europe,Regular,,,
4376,2,Smartphone,Electronics,1065.7,2,56,Female,05 October 2023,PayPal,0.01,Asia,Regular,,,
4377,3,Headphones,Accessories,818.23,3,35,Male,17 May 2023,Bank Transfer,0.14,Africa,Regular,,,
4378,5,Tablet,Electronics,847.89,2,45,Male,25 January 2023,Debit Card,0.23,Europe,Regular,,,
4379,3,Headphones,Accessories,768.34,2,57,Female,20 August 2023,Credit Card,0.21,Asia,Premium,,,
4380,5,Tablet,Electronics,1125.99,4,50,Male,22 April 2023,PayPal,0.28,North America,Regular,,,
4381,4,Smartwatch,Electronics,482.6,3,47,Male,15 October 2023,Debit Card,0.23,Africa,Premium,,,
4382,4,Smartwatch,Electronics,433.9,5,65,Female,18 October 2023,Credit Card,0.1,South America,Regular,,,
4383,4,Smartwatch,Electronics,1460.16,1,48,Male,12 August 2023,Bank Transfer,0.17,Asia,Premium,,,
4384,2,Smartphone,Electronics,388.73,3,40,Female,02 November 2023,PayPal,0.29,Africa,Premium,,,
4385,1,Laptop,Electronics,438.04,5,63,Male,26 April 2023,Debit Card,0.08,Europe,Regular,,,
4386,4,Smartwatch,Electronics,1105.97,2,35,Male,25 July 2023,Debit Card,0.15,Asia,Premium,,,
4387,2,Smartphone,Electronics,1036.95,4,34,Male,02 April 2023,Credit Card,0.04,Africa,Regular,,,
4388,5,Tablet,Electronics,1349.37,4,28,Male,17 February 2023,Credit Card,0.29,Africa,Regular,,,
4389,4,Smartwatch,Electronics,437.4,3,26,Female,14 August 2023,PayPal,0.15,Asia,Regular,,,
4390,5,Tablet,Electronics,702.58,4,43,Male,30 December 2023,Bank Transfer,0.16,Europe,Premium,,,
4391,3,Headphones,Accessories,321.35,4,20,Male,16 December 2023,Debit Card,0,North America,Regular,,,
4392,2,Smartphone,Electronics,1098.89,5,64,Male,18 March 2023,Credit Card,0.17,Europe,Premium,,,
4393,5,Tablet,Electronics,1401.12,4,62,Male,03 January 2023,Bank Transfer,0.15,North America,Premium,,,
4394,2,Smartphone,Electronics,669.13,3,21,Female,05 May 2023,Bank Transfer,0.24,Europe,Regular,,,
4395,2,Smartphone,Electronics,1379.17,2,59,Male,27 July 2023,PayPal,0.28,South America,Regular,,,
4396,4,Smartwatch,Electronics,1018.13,2,49,Male,12 February 2023,Debit Card,0.02,Africa,Premium,,,
4397,1,Laptop,Electronics,765.3,1,34,Female,27 February 2023,Bank Transfer,0.1,South America,Premium,,,
4398,1,Laptop,Electronics,651.01,3,38,Female,03 April 2023,PayPal,0.03,North America,Premium,,,
4399,3,Headphones,Accessories,940.15,4,53,Male,07 June 2023,Credit Card,0.2,Asia,Regular,,,
4400,2,Smartphone,Electronics,894.29,3,54,Male,14 August 2023,PayPal,0.04,Asia,Regular,,,
4401,1,Laptop,Electronics,1396.68,4,37,Female,11 March 2023,PayPal,0.04,Africa,Premium,,,
4402,2,Smartphone,Electronics,596.05,5,38,Female,19 September 2023,Credit Card,0.1,South America,Regular,,,
4403,2,Smartphone,Electronics,752.68,4,31,Female,01 March 2023,Credit Card,0.16,South America,Regular,,,
4404,4,Smartwatch,Electronics,443.81,2,38,Male,10 November 2023,Bank Transfer,0.12,Africa,Regular,,,
4405,4,Smartwatch,Electronics,1265.95,3,30,Female,10 January 2023,Debit Card,0.07,South America,Regular,,,
4406,2,Smartphone,Electronics,1423.39,2,60,Male,23 November 2023,Bank Transfer,0.28,South America,Premium,,,
4407,1,Laptop,Electronics,1228.17,3,57,Female,08 February 2023,PayPal,0.11,Europe,Regular,,,
4408,5,Tablet,Electronics,1181.77,4,62,Male,30 June 2023,Debit Card,0.19,South America,Premium,,,
